epoch,train_loss,val_loss,lr
0,0.49104952812194824,0.471611887216568,0.009999999776482582
1,0.4289064407348633,0.43413829803466797,0.009999999776482582
2,0.42795634269714355,0.4349237084388733,0.009999999776482582
3,0.42754995822906494,0.4319085478782654,0.009999999776482582
4,0.4273604154586792,0.4345053434371948,0.009999999776482582
5,0.42728954553604126,0.4348762631416321,0.009999999776482582
6,0.4271191954612732,0.4320984482765198,0.009999999776482582
7,0.4270437955856323,0.4361778497695923,0.009999999776482582
8,0.42696261405944824,0.4342759847640991,0.009999999776482582
9,0.42696452140808105,0.4369434714317322,0.009999999776482582
10,0.4271491765975952,0.4282267689704895,0.009999999776482582
11,0.42693784832954407,0.42853716015815735,0.009999999776482582
12,0.4268869161605835,0.4319283366203308,0.009999999776482582
13,0.42690175771713257,0.4285542070865631,0.009999999776482582
14,0.4269197881221771,0.4372412860393524,0.009999999776482582
15,0.42676642537117004,0.43151894211769104,0.009999999776482582
16,0.42671480774879456,0.43228721618652344,0.009999999776482582
17,0.4267008900642395,0.43578869104385376,0.009999999776482582
18,0.42659619450569153,0.43612998723983765,0.009999999776482582
19,0.42649856209754944,0.42946362495422363,0.009999999776482582
20,0.4264472424983978,0.4308037757873535,0.009999999776482582
21,0.42644989490509033,0.431903600692749,0.009999999776482582
22,0.4269082546234131,0.4289831221103668,0.009999999776482582
23,0.42657193541526794,0.4342246949672699,0.009999999776482582
24,0.42648565769195557,0.428605318069458,0.009999999776482582
25,0.4264513850212097,0.4336535334587097,0.009999999776482582
26,0.4264237880706787,0.4304346442222595,0.009999999776482582
27,0.42636770009994507,0.4317801892757416,0.009999999776482582
28,0.42635560035705566,0.4329240024089813,0.009999999776482582
29,0.42634835839271545,0.4326106309890747,0.009999999776482582
30,0.42633554339408875,0.43226534128189087,0.009999999776482582
31,0.42645564675331116,0.4326469898223877,0.009999999776482582
32,0.42634493112564087,0.43271470069885254,0.009999999776482582
33,0.4263381063938141,0.4306595027446747,0.009999999776482582
34,0.42631372809410095,0.4300374984741211,0.009999999776482582
35,0.4262978434562683,0.4342573881149292,0.009999999776482582
36,0.4263021647930145,0.42923539876937866,0.009999999776482582
37,0.42633092403411865,0.42732274532318115,0.009999999776482582
38,0.4262911379337311,0.4459726810455322,0.009999999776482582
39,0.4262875020503998,0.44199690222740173,0.009999999776482582
40,0.42630302906036377,0.43361324071884155,0.009999999776482582
41,0.4262983798980713,0.43355321884155273,0.009999999776482582
42,0.426403671503067,0.4338768422603607,0.009999999776482582
43,0.42636838555336,0.6162307858467102,0.009999999776482582
44,0.42719486355781555,0.43111366033554077,0.009999999776482582
45,0.4271393120288849,0.4277552366256714,0.009999999776482582
46,0.4268192946910858,0.4282262325286865,0.009999999776482582
47,0.4269263744354248,0.4277532994747162,0.009999999776482582
48,0.42670172452926636,0.4276074767112732,0.009999999776482582
49,0.4265504777431488,0.4274800419807434,0.009999999776482582
50,0.4264693558216095,0.42739760875701904,0.009999999776482582
51,0.42641109228134155,0.42738351225852966,0.009999999776482582
52,0.426401823759079,0.42735928297042847,0.009999999776482582
53,0.4263429343700409,0.42734724283218384,0.009999999776482582
54,0.42632192373275757,0.42731016874313354,0.009999999776482582
55,0.42663976550102234,0.4276588261127472,0.009999999776482582
56,0.42648160457611084,0.4274246096611023,0.009999999776482582
57,0.42635536193847656,0.42731332778930664,0.009999999776482582
58,0.4263080060482025,0.42764028906822205,0.009999999776482582
59,0.42627838253974915,0.4272705316543579,0.009999999776482582
60,0.4262716472148895,0.4272793233394623,0.009999999776482582
61,0.42632168531417847,0.42728015780448914,0.009999999776482582
62,0.42630940675735474,0.427266925573349,0.009999999776482582
63,0.426288902759552,0.42724499106407166,0.009999999776482582
64,0.4262482225894928,0.4273015260696411,0.009999999776482582
65,0.42624378204345703,0.4274197816848755,0.009999999776482582
66,0.4270705282688141,0.434537798166275,0.009999999776482582
67,0.426695853471756,0.4274360239505768,0.009999999776482582
68,0.42651090025901794,0.4277632534503937,0.009999999776482582
69,0.42639100551605225,0.4274653196334839,0.009999999776482582
70,0.42632684111595154,0.42824169993400574,0.009999999776482582
71,0.42629900574684143,0.4273807406425476,0.009999999776482582
72,0.42633873224258423,0.42738470435142517,0.009999999776482582
73,0.42628031969070435,0.42735835909843445,0.009999999776482582
74,0.4262602925300598,0.4276719093322754,0.009999999776482582
75,0.426249623298645,0.42768311500549316,0.009999999776482582
76,0.4262847304344177,0.4284646213054657,0.009999999776482582
77,0.426240473985672,0.4280175268650055,0.009999999776482582
78,0.4262831211090088,0.4272705912590027,0.009999999776482582
79,0.426221638917923,0.4272269606590271,0.009999999776482582
80,0.4262157082557678,0.4272325932979584,0.009999999776482582
81,0.42621326446533203,0.42729270458221436,0.009999999776482582
82,0.42620405554771423,0.42721742391586304,0.009999999776482582
83,0.42619940638542175,0.4272419512271881,0.009999999776482582
84,0.42618826031684875,0.42719680070877075,0.009999999776482582
85,0.42618077993392944,0.42724549770355225,0.009999999776482582
86,0.42616668343544006,0.42722874879837036,0.009999999776482582
87,0.4261644184589386,0.4277319610118866,0.009999999776482582
88,0.42615562677383423,0.427267462015152,0.009999999776482582
89,0.42614996433258057,0.42826712131500244,0.009999999776482582
90,0.4261554777622223,0.42822787165641785,0.009999999776482582
91,0.4261646270751953,0.42841899394989014,0.009999999776482582
92,0.42614859342575073,0.427213191986084,0.009999999776482582
93,0.42615556716918945,0.4272277355194092,0.009999999776482582
94,0.42615291476249695,0.4272386431694031,0.009999999776482582
95,0.42616137862205505,0.42800578474998474,0.009999999776482582
96,0.42627930641174316,0.4275394678115845,0.009999999776482582
97,0.42625904083251953,0.42728304862976074,0.009999999776482582
98,0.4261872172355652,0.42717617750167847,0.009999999776482582
99,0.4262629747390747,0.42863929271698,0.009999999776482582
100,0.4262615144252777,0.42722225189208984,0.009999999776482582
101,0.42618075013160706,0.4272206425666809,0.009999999776482582
102,0.4261540174484253,0.427219033241272,0.009999999776482582
103,0.42613229155540466,0.4272114634513855,0.009999999776482582
104,0.4261239767074585,0.427179217338562,0.009999999776482582
105,0.42612436413764954,0.4272370934486389,0.009999999776482582
106,0.4261169731616974,0.4271799623966217,0.009999999776482582
107,0.42610976099967957,0.42719078063964844,0.009999999776482582
108,0.4261217713356018,0.42729452252388,0.009999999776482582
109,0.4263535141944885,0.42750799655914307,0.009999999776482582
110,0.42625024914741516,0.42734667658805847,0.009999999776482582
111,0.42618244886398315,0.42720505595207214,0.009999999776482582
112,0.4261447787284851,0.4272285997867584,0.009999999776482582
113,0.4261198043823242,0.4272283613681793,0.009999999776482582
114,0.42611339688301086,0.42720675468444824,0.009999999776482582
115,0.42610737681388855,0.4273489713668823,0.009999999776482582
116,0.42610761523246765,0.4272024929523468,0.009999999776482582
117,0.42609912157058716,0.42722219228744507,0.009999999776482582
118,0.42609983682632446,0.42722827196121216,0.009999999776482582
119,0.42611292004585266,0.42745038866996765,0.009999999776482582
120,0.4260989725589752,0.42752617597579956,0.009999999776482582
121,0.4260946810245514,0.4295230805873871,0.009999999776482582
122,0.426137238740921,0.4382195472717285,0.009999999776482582
123,0.42612355947494507,0.4291132986545563,0.009999999776482582
124,0.42610442638397217,0.4348587393760681,0.009999999776482582
125,0.42609331011772156,0.437817245721817,0.009999999776482582
126,0.42609596252441406,0.4274545907974243,0.009999999776482582
127,0.4261203110218048,0.42723527550697327,0.009999999776482582
128,0.42608368396759033,0.4271887540817261,0.009999999776482582
129,0.4260755479335785,0.4271545708179474,0.009999999776482582
130,0.4260733723640442,0.4271824061870575,0.009999999776482582
131,0.426072895526886,0.4272369146347046,0.009999999776482582
132,0.4260771870613098,0.4271937608718872,0.009999999776482582
133,0.4260769486427307,0.42714887857437134,0.009999999776482582
134,0.4260556995868683,0.4271607995033264,0.009999999776482582
135,0.42605969309806824,0.42745739221572876,0.009999999776482582
136,0.4262356758117676,0.43563112616539,0.009999999776482582
137,0.4261246919631958,0.4283529222011566,0.009999999776482582
138,0.4260812997817993,0.4271916151046753,0.009999999776482582
139,0.42607447504997253,0.4271639883518219,0.009999999776482582
140,0.4260682761669159,0.4271356165409088,0.009999999776482582
141,0.42607083916664124,0.4272054433822632,0.009999999776482582
142,0.42607390880584717,0.42718398571014404,0.009999999776482582
143,0.42606085538864136,0.4272330701351166,0.009999999776482582
144,0.4260725975036621,0.42714348435401917,0.009999999776482582
145,0.42604702711105347,0.42715883255004883,0.009999999776482582
146,0.4260377287864685,0.4271497428417206,0.009999999776482582
147,0.42608290910720825,0.42746418714523315,0.009999999776482582
148,0.4260621666908264,0.4365133047103882,0.009999999776482582
149,0.4260530471801758,0.4291343688964844,0.009999999776482582
150,0.4260411858558655,0.42961835861206055,0.009999999776482582
151,0.4260404706001282,0.42925789952278137,0.009999999776482582
152,0.426059752702713,0.4282916486263275,0.009999999776482582
153,0.4260723888874054,0.42716890573501587,0.009999999776482582
154,0.42606037855148315,0.42716583609580994,0.009999999776482582
155,0.426036536693573,0.42715558409690857,0.009999999776482582
156,0.42602235078811646,0.4271305501461029,0.009999999776482582
157,0.4260198771953583,0.4270925223827362,0.009999999776482582
158,0.4260205626487732,0.4271545112133026,0.009999999776482582
159,0.4260326027870178,0.4368603825569153,0.009999999776482582
160,0.4260457456111908,0.43639427423477173,0.009999999776482582
